,Created Date,Closed Date,Descriptor,Latitude,Longitude,geometry,index_right
2010-11-16 10:05:00,11/16/2010 10:05:00 AM,11/22/2010 09:00:00 AM,"Noise: Air Condition/Ventilation Equip, Commercial (NJ2)",40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
2010-11-16 10:20:00,11/16/2010 10:20:00 AM,11/22/2010 09:00:00 AM,"Noise: Air Condition/Ventilation Equip, Commercial (NJ2)",40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
2010-12-02 16:28:00,12/02/2010 04:28:00 PM,12/07/2010 11:00:00 AM,Noise: Construction Equipment (NC1),40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
2010-12-03 09:26:00,12/03/2010 09:26:00 AM,12/20/2010 08:45:00 AM,Noise: Construction Equipment (NC1),40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
2010-12-03 09:31:00,12/03/2010 09:31:00 AM,12/20/2010 08:45:00 AM,Noise: Construction Equipment (NC1),40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
2011-01-08 11:00:00,01/08/2011 11:00:00 AM,01/15/2011 01:45:00 PM,Noise: Construction Before/After Hours (NM1),40.69377872546856,-73.98694225573566,POINT (-8236188.737259828 4967278.481551311),0
2011-03-19 04:34:07,03/19/2011 04:34:07 AM,03/19/2011 07:21:38 AM,Loud Talking,40.69221418958715,-73.98678750280482,POINT (-8236171.510242368 4967048.779477042),0
2011-05-28 10:26:00,05/28/2011 10:26:00 AM,06/07/2011 11:30:00 AM,Noise: Construction Equipment (NC1),40.694961745340116,-73.9871620009943,POINT (-8236213.199190126 4967452.173778302),0
2011-06-13 22:47:00,06/13/2011 10:47:00 PM,06/21/2011 08:00:00 AM,Noise: Jack Hammering (NC2),40.69219491584677,-73.98627184435122,POINT (-8236114.107405891 4967045.9497781),0
2011-06-13 23:41:00,06/13/2011 11:41:00 PM,06/16/2011 01:00:00 AM,Noise: Jack Hammering (NC2),40.69371538499364,-73.98520051598794,POINT (-8235994.847678019 4967269.181922871),0
2011-08-09 08:15:53,08/09/2011 08:15:53 AM,08/09/2011 01:34:31 PM,Loud Talking,40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
2011-08-10 08:43:24,08/10/2011 08:43:24 AM,08/10/2011 09:02:54 AM,Loud Talking,40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
2011-08-11 09:57:42,08/11/2011 09:57:42 AM,08/11/2011 02:31:22 PM,Loud Music/Party,40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
2011-09-12 15:55:00,09/12/2011 03:55:00 PM,09/28/2011 05:45:00 PM,"Noise: Air Condition/Ventilation Equip, Commercial (NJ2)",40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
2011-10-18 14:21:49,10/18/2011 02:21:49 PM,10/18/2011 04:11:16 PM,Loud Music/Party,40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
2011-12-07 00:13:15,12/07/2011 12:13:15 AM,12/07/2011 04:51:39 AM,Loud Music/Party,40.69282895229449,-73.98622844103508,POINT (-8236109.27577084 4967139.037082682),0
2011-12-08 00:49:34,12/08/2011 12:49:34 AM,12/08/2011 02:31:47 AM,Loud Music/Party,40.69282895229449,-73.98622844103508,POINT (-8236109.27577084 4967139.037082682),0
2012-02-20 10:00:00,02/20/2012 10:00:00 AM,02/23/2012 10:15:00 AM,Noise: Construction Equipment (NC1),40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
2012-02-28 15:59:00,02/28/2012 03:59:00 PM,02/29/2012 11:00:00 AM,Noise: Construction Before/After Hours (NM1),40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
2012-02-29 06:18:00,02/29/2012 06:18:00 AM,03/07/2012 11:30:00 PM,Noise: Construction Before/After Hours (NM1),40.69268085396975,-73.98726340974244,POINT (-8236224.48796033 4967117.293657389),0
2012-06-29 08:12:00,06/29/2012 08:12:00 AM,07/09/2012 08:00:00 AM,Noise: Construction Equipment (NC1),40.69245828787041,-73.98525488567955,POINT (-8236000.900084402 4967084.617150738),0
2012-08-21 06:34:00,08/21/2012 06:34:00 AM,08/24/2012 08:30:00 AM,Noise: Manufacturing Noise (NK1),40.69268085396975,-73.98726340974244,POINT (-8236224.48796033 4967117.293657389),0
