,Created Date,Closed Date,Descriptor,Latitude,Longitude,geometry,index_right
2010-09-10 17:24:00,09/10/2010 05:24:00 PM,11/01/2010 01:15:00 PM,"Noise: Air Condition/Ventilation Equip, Commercial (NJ2)",40.72841278597895,-73.99541424510747,POINT (-8237131.834802705 4972364.768148771),0
2010-09-12 11:52:00,09/12/2010 11:52:00 AM,09/19/2010 08:30:00 AM,Noise: Construction Before/After Hours (NM1),40.72819321240205,-73.99559105112965,POINT (-8237151.516759064 4972332.513691317),0
2010-09-21 22:17:07,09/21/2010 10:17:07 PM,09/21/2010 11:04:02 PM,Loud Talking,40.72902769948698,-73.9991521146,POINT (-8237547.932531265 4972455.096986228),0
2010-09-24 11:24:00,09/24/2010 11:24:00 AM,09/29/2010 07:30:00 AM,"Noise: Air Condition/Ventilation Equip, Residential (NJ1)",40.72819321240205,-73.99559105112965,POINT (-8237151.516759064 4972332.513691317),0
2010-09-27 23:04:00,09/27/2010 11:04:00 PM,09/30/2010 10:30:00 PM,Noise: Construction Before/After Hours (NM1),40.7297769253605,-73.99530951738959,POINT (-8237120.176566478 4972565.157010844),0
2010-09-27 23:04:00,09/27/2010 11:04:00 PM,09/30/2010 10:30:00 PM,Noise: Construction Before/After Hours (NM1),40.7297769253605,-73.99530951738959,POINT (-8237120.176566478 4972565.157010844),0
2010-10-06 00:11:23,10/06/2010 12:11:23 AM,10/06/2010 03:54:59 AM,Loud Music/Party,40.72893437834781,-73.99923149218174,POINT (-8237556.768803244 4972441.388354139),0
2010-10-10 14:46:54,10/10/2010 02:46:54 PM,10/10/2010 03:28:54 PM,Loud Music/Party,40.729763290694336,-73.99878408283416,POINT (-8237506.963422497 4972563.154090177),0
2010-10-10 15:17:20,10/10/2010 03:17:20 PM,10/10/2010 09:05:56 PM,Loud Music/Party,40.729763290694336,-73.99878408283416,POINT (-8237506.963422497 4972563.154090177),0
2010-10-10 16:13:46,10/10/2010 04:13:46 PM,10/10/2010 09:05:56 PM,Loud Music/Party,40.729763290694336,-73.99878408283416,POINT (-8237506.963422497 4972563.154090177),0
2010-10-14 04:01:10,10/14/2010 04:01:10 AM,10/14/2010 04:09:23 AM,Loud Music/Party,40.729351578278106,-73.99887429135939,POINT (-8237517.005389589 4972502.67408555),0
2010-10-14 16:09:00,10/14/2010 04:09:00 PM,10/19/2010 05:10:00 PM,"Noise, Barking Dog (NR5)",40.729351578278106,-73.99887429135939,POINT (-8237517.005389589 4972502.67408555),0
2010-10-19 04:47:11,10/19/2010 04:47:11 AM,10/19/2010 05:36:55 AM,Car/Truck Music,40.729052402208524,-73.99914129021273,POINT (-8237546.727565986 4972458.725754849),0
2010-10-26 07:41:00,10/26/2010 07:41:00 AM,10/27/2010 02:00:00 PM,Noise: Jack Hammering (NC2),40.72806703327709,-73.99895368841987,POINT (-8237525.843829934 4972313.978543778),0
2010-10-26 07:50:00,10/26/2010 07:50:00 AM,10/28/2010 06:30:00 AM,Noise: Construction Before/After Hours (NM1),40.72788038556849,-73.99855681565572,POINT (-8237481.664155918 4972286.560896944),0
2010-10-26 08:30:00,10/26/2010 08:30:00 AM,11/05/2010 01:01:00 PM,"Noise: Air Condition/Ventilation Equip, Commercial (NJ2)",40.72836340128487,-73.99597348649338,POINT (-8237194.089269016 4972357.513730574),0
2010-10-26 23:48:00,10/26/2010 11:48:00 PM,10/29/2010 01:45:00 AM,Noise: Jack Hammering (NC2),40.72806703327709,-73.99895368841987,POINT (-8237525.843829934 4972313.978543778),0
2010-10-26 23:54:00,10/26/2010 11:54:00 PM,10/29/2010 01:45:00 AM,Noise: Jack Hammering (NC2),40.72806703327709,-73.99895368841987,POINT (-8237525.843829934 4972313.978543778),0
2010-10-26 23:55:00,10/26/2010 11:55:00 PM,10/29/2010 01:45:00 AM,Noise: Jack Hammering (NC2),40.72806703327709,-73.99895368841987,POINT (-8237525.843829934 4972313.978543778),0
2010-10-27 00:01:00,10/27/2010 12:01:00 AM,10/29/2010 01:45:00 AM,Noise: Construction Before/After Hours (NM1),40.72806703327709,-73.99895368841987,POINT (-8237525.843829934 4972313.978543778),0
2010-10-27 00:37:00,10/27/2010 12:37:00 AM,10/29/2010 01:45:00 AM,Noise: Jack Hammering (NC2),40.72806703327709,-73.99895368841987,POINT (-8237525.843829934 4972313.978543778),0
2010-10-27 00:44:00,10/27/2010 12:44:00 AM,10/29/2010 01:45:00 AM,Noise: Jack Hammering (NC2),40.72806703327709,-73.99895368841987,POINT (-8237525.843829934 4972313.978543778),0
2010-10-28 09:52:00,10/28/2010 09:52:00 AM,11/01/2010 01:15:00 PM,Noise: Construction Equipment (NC1),40.72836340128487,-73.99597348649338,POINT (-8237194.089269016 4972357.513730574),0
2010-10-28 13:58:00,10/28/2010 01:58:00 PM,11/01/2010 01:15:00 PM,"Noise: Air Condition/Ventilation Equip, Commercial (NJ2)",40.72819321240205,-73.99559105112965,POINT (-8237151.516759064 4972332.513691317),0
2010-10-29 12:21:46,10/29/2010 12:21:46 PM,10/29/2010 01:47:56 PM,Loud Music/Party,40.729985610343256,-73.99834028557167,POINT (-8237457.560137221 4972595.812705566),0
2010-11-09 01:19:34,11/09/2010 01:19:34 AM,11/09/2010 06:14:28 AM,Loud Music/Party,40.729121020570226,-73.9990727367959,POINT (-8237539.096234532 4972468.805629325),0
2010-11-19 05:52:00,11/19/2010 05:52:00 AM,11/24/2010 06:15:00 AM,Noise: Construction Before/After Hours (NM1),40.72836887045696,-73.99542868007876,POINT (-8237133.441696359 4972358.317130279),0
2010-11-20 05:45:45,11/20/2010 05:45:45 AM,11/20/2010 08:01:30 AM,Loud Music/Party,40.72930766256897,-73.99891398052075,POINT (-8237521.423566823 4972496.222948558),0
2010-12-02 21:09:20,12/02/2010 09:09:20 PM,12/03/2010 01:10:32 AM,Car/Truck Music,40.72973584247546,-73.99872274629256,POINT (-8237500.135469918 4972559.121971804),0
2010-12-04 07:57:00,12/04/2010 07:57:00 AM,12/05/2010 12:45:00 PM,Noise: Jack Hammering (NC2),40.72974402752438,-73.996399154359,POINT (-8237241.474399063 4972560.324347868),0
2011-01-12 00:31:00,01/12/2011 12:31:00 AM,01/19/2011 08:00:00 PM,Noise: Other Noise Sources (Use Comments) (NZZ),40.72819321240205,-73.99559105112965,POINT (-8237151.516759064 4972332.513691317),0
2011-01-19 20:23:00,01/19/2011 08:23:00 PM,01/22/2011 01:45:00 AM,Noise: Construction Equipment (NC1),40.72968643549426,-73.99860368130426,POINT (-8237486.88121605 4972551.864135421),0
2011-02-27 00:50:31,02/27/2011 12:50:31 AM,02/27/2011 02:41:29 AM,Car/Truck Music,40.72900290906536,-73.99542863658445,POINT (-8237133.436854593 4972451.455336036),0
2011-03-01 00:04:55,03/01/2011 12:04:55 AM,03/01/2011 06:09:40 AM,Loud Talking,40.72836887045696,-73.99542868007876,POINT (-8237133.441696359 4972358.317130279),0
2011-03-03 05:42:27,03/03/2011 05:42:27 AM,03/03/2011 08:03:24 AM,Engine Idling,40.72836340128487,-73.99597348649338,POINT (-8237194.089269016 4972357.513730574),0
2011-03-24 18:17:30,03/24/2011 06:17:30 PM,03/24/2011 07:34:32 PM,Loud Music/Party,40.72968643549426,-73.99860368130426,POINT (-8237486.88121605 4972551.864135421),0
2011-03-25 16:41:00,03/25/2011 04:41:00 PM,03/29/2011 10:41:00 AM,"Noise, Barking Dog (NR5)",40.729351578278106,-73.99887429135939,POINT (-8237517.005389589 4972502.67408555),0
2011-03-27 16:04:14,03/27/2011 04:04:14 PM,03/27/2011 07:56:04 PM,Loud Talking,40.728970060124624,-73.99922427573054,POINT (-8237555.965471572 4972446.629911874),0
2011-03-30 15:41:37,03/30/2011 03:41:37 PM,03/30/2011 11:53:21 PM,Loud Television,40.728970060124624,-73.99922427573054,POINT (-8237555.965471572 4972446.629911874),0
2011-04-08 00:44:41,04/08/2011 12:44:41 AM,04/08/2011 01:30:21 AM,Engine Idling,40.72806703327709,-73.99895368841987,POINT (-8237525.843829934 4972313.978543778),0
